gnis_id,gnis_name
00386754,Mesa Creek
00388314,Pebble Creek
00392595,Uhlman Creek
00387977,Open Creek
01600954,Little Blind Bull Creek
01602202,Placer Creek
00389176,Raymond Creek
00388246,Pass Creek
00790319,Sheep Creek
02569036,Lateral R-6A
01445848,South Fork High Creek
00393329,White Creek
00372541,East Branch Martin Canal
00389175,Raymond Creek
02729204,Lateral 3316
00784777,Henley Creek
00789296,Queue Creek
00392724,Vibika Creek
00781934,Crowell Creek
00381188,East Fork Tower Creek
01509283,Wanless Creek
00387014,Mink Creek
00387832,North Pearl Creek
00384024,Jose Creek
00398400,Swamp Creek
00393401,Whoop Um Up Creek
00381553,Fall Creek
00374710,Robertson Ditch
00392162,Timbered Dome Creek
00380175,Curran Creek
00386748,Merino Creek
00779058,Noble Creek
00393082,West Fork Creek
00381558,Fall Creek
02517344,J 11 Lateral
00391461,Stillman Creek
00377458,Big Canyon Creek
00375359,Sunshine Valley Creek
00393793,Camp Creek
01447270,White Pine Creek
00390746,Snow Creek
00380774,Dry Buck Creek
02517322,H 2 D Lateral
00371848,Calder Creek
00375136,South Canal
00782390,Dirty Creek
00393495,Willow Creek
01152331,Wild Sheep Creek
00383740,Irene Creek
00378552,Burnt Creek
00388432,Pierce Creek
00789961,Salefsky Creek
00378971,Cascade Creek
01601727,North Clear Creek
01603082,Sour Moose Creek
00372262,Crooked Creek
00379479,Cobble Creek
00388736,Pool Creek
00780188,Bobtail Creek
00389684,Rowley Creek
00785495,Joan Creek
00383749,Iron Bog Creek
00374873,Salem Canal
00378681,Cache Creek
00373743,Louse Creek
00391895,Telephone Creek
02729770,Lateral C
00384322,Kyle Creek
00384016,Jones Fork Creek
00790984,South Fork Hot Springs Creek
00374978,Sheckard Lateral
01438878,Black Slough
02568972,Lateral L-31
00391789,Sylvan Creek
00387799,North Fork Sulphur Creek
01445811,South Creek
00384233,King Creek
01594664,South Fork Mill Creek
00381162,East Fork Rhett Creek
00384046,Jumbo Creek
00789315,Rabbit Run
00380237,Daniels Creek
00378021,Bonner Creek
00378879,Canyon Creek
01592865,Pixley Ditch
00389196,Red Horse Creek
02729184,Lateral 2076
00381977,Fourth Fork Rock Creek
00398463,McPhearson Creek
00388249,Pass Creek
00377348,Bench Creek
00779403,Basin Creek
01600234,Hawkins Creek
00387680,North Fork Deep Creek
00393155,West Fork Navarre Creek
00377176,Bear Lake Outlet
00388706,Pollock Creek
00390558,Slate Creek
00373478,Lateral A
00787365,Mill Creek
00379585,Colt Creek
00782881,East Fork Mudd Creek
00381579,Falls Creek
00374909,Sawmill Creek
00384463,Last Creek
00387741,North Fork Morgan Creek
00858682,Alexander Creek
02569025,Lateral R-13
00371290,Arkansas Creek
00785557,Jones Creek
00392813,Wampus Creek
00383286,Honeymoon Creek
00771776,Gilman Creek
00375200,Spread Creek
00377622,Bighorn Creek
00387600,Noble Creek
00777121,Skl-ow-kin Creek
00781908,Crooked Creek
00783291,Falls Creek
00389294,Renfro Creek
00391029,South Fork Smith Creek
00375347,Sunnydell Canal
00792310,Trail Creek
02568969,Lateral L-28
01600004,Grade Canyon Creek
00391136,Spook Creek
00386153,Lost Fork Creek
00384515,Lee Creek
00378544,Burnt Cedar Creek
02569039,Lateral R-9
00381989,Fox Creek
00384228,King Creek
02568954,Lateral L-13
01589968,Iron Spring Creek
00400137,Threemile Creek
00374908,Sawmill Creek
00390828,Soles Rest Creek
00400610,Clover Creek
00392486,Twentymile Creek
00377951,Blue Spring Creek
01601448,Mill Creek
00387672,North Fork Christie Creek
00393698,Worm Creek
00780790,Callahan Creek
00388357,Pete Creek
02569172,Lateral W-56
00386870,Middle Parks Creek
00391324,Squirrel Creek
00789204,Prospect Creek
00787240,Middle Fork Bear Creek
00386660,McNutt Creek
00379646,Cooks Creek
01601325,Meadow Creek
00791613,Stuart Creek
01519893,Gardiner Creek
02569163,Lateral W-35
00787148,Meadow Creek
00380850,Dry Fork
00387096,Montana Creek
00388082,Pack Creek
00388636,Poison Creek
00399453,Chaparral Creek
00371228,Ammon Lateral
02707146,South Waste
00386633,McKay Creek
00395311,Dog Creek
00389888,Sand Creek
00400428,Green Mountain Creek
00801884,Castner Creek
00789753,Rombo Creek
00373495,Lateral J
00377898,Blue Creek
01137881,Beecher Creek
01598052,Beaver Creek
00382319,Goat Creek
00387563,Nickel Creek
00387684,North Fork Deer Creek
00375294,Stonehouse Creek
00371835,C-Line Canal West
01526891,Tacoma Creek
00375976,Wolverine Creek
00397895,Mason Creek
00378856,Canuck Creek
00374119,Neptune Lateral
00787284,Middle Fork La Marche Creek
00785675,Kennedy Creek
00373895,Meadow Creek
00382894,Hard Creek
00779105,Applebury Creek
00382439,Goose Creek
00860758,North Fork Camp Creek
00793253,Whitney Creek
00375149,South Fork Macks Creek
00383912,Jim Creek
00387811,North Fork Williams Creek
00373990,Monger Creek
01434157,Whistler Canal
01587633,Dip Creek
00381727,First Creek
00788582,Paiment Ditch
00392670,Utah Creek
00380146,Cub Creek
01602264,Porcupine Creek
00784124,Gorge Creek
00377007,Basin Creek
00375380,Chimney Creek
00858784,Sheep Creek
00378778,Camp Creek
00860999,Poorman Creek
00380678,Doe Creek
01527916,West Branch Little Spokane River
00391186,Spring Creek
00386071,Long Meadow Creek
00376001,X Canal
00372036,Clark Lateral
00389282,Regina Creek
00383928,Joe Creek
00395049,Alley Lyons Creek
00373789,Macks Creek
00382840,Ham Creek
00788206,North Fork Maiden Creek
00790227,Sentinel Creek
00390869,South Fork Clear Creek
00382469,Gotch Creek
00791102,South Lost Horse Creek
00786719,Lupine Creek
00387322,Mud Creek
00381714,Fire Creek
00388481,Pine Creek
01133854,Greener Ditch
00378651,Cabin Creek
00388724,Pony Creek
00373053,Henry Creek
01601766,North Fork Fall Creek
00375817,West Fork Sinker Creek
00376404,Flying H Canal
00372286,Cub Canal
00375823,West Fork Zena Creek
00395465,Hidden Creek
00372849,Gilmore Creek
00790441,Short Creek
00782595,Dry Fork
00374697,Riverton Ditch
00374530,Preacher Creek
00387041,Mission Creek
00383617,Idler Creek
00393077,West Fork Corral Creek
00793539,Woody Creek
01506739,Missouri Flat Creek
00372112,Cook Creek
00381864,Flint Creek
00790581,Skeleton Creek
00389115,Rassmussen Drain
00390991,South Fork Phelan Creek
00388797,Post Creek
00387258,Mosquito Creek
00395584,Fourth of July Creek
00778920,Alder Creek
00388728,Pony Creek
01598826,Coal Creek
00382357,Gold Creek
00383773,Isaac Creek
00381920,Forage Creek
00392740,Vinegar Creek
00381114,East Fork Horse Creek
00395092,Bench A Canal
00379543,Cold Spring Creek
00373469,Last Chance Canal
00388060,Oxbow Creek
00781177,Charred Creek
00782046,Daisy Creek
00390045,Scott Creek
00387877,Nub Creek
01527915,West Branch LeClerc Creek
00377901,Blue Creek
00392282,Trail Creek
00387522,Nevada Creek
02729196,Lateral 252
00382315,Goat Creek
00378458,Bull Creek
00392165,Timothy Creek
01503713,California Creek
00394121,Hartman Creek
00392550,Two Bit Creek
00388589,Placer Creek
00859529,Ditch Creek
00388243,Pass Creek
00858780,Badger Creek
00383482,Howell Creek
01134413,Little Antelope Creek
00789089,Poorman Creek
00389696,Ruby Creek
00790336,Sheep Creek
00778812,Jardine Ditch Number One
00387241,Morse Creek
00391953,Texas Creek
00780265,Boulder Creek
00387732,North Fork Little Timber Creek
00380977,Eagle Creek
01601433,Middle Three Forks Creek
00390671,Smith Creek
00376745,Ashpile Creek
00391616,Summit Creek
00390916,South Fork Cow Creek
00400464,T-Bone Creek
00393256,Westmond Creek
00383529,Hum Creek
00391795,Syrup Creek
00393807,Trail Creek
00777672,Tin Cup Creek
00371424,Beaverdam Creek
00791977,Tepee Creek
00377981,Bobtail Creek
00388257,Pat Brennan Creek
00860370,Little Log Creek
00389725,Running Creek
01602308,Pritchard Creek
00792851,Washington Creek
00386508,Martin Creek
01150259,ípsus tíḿe Creek
00384634,Lightning Creek
00380849,Dry Fork
02517340,H Waste
00400139,Toponce Creek
00386330,Mack Creek
00389062,Rainy Day Creek
00393679,Woods Creek
00380062,Crew Creek
00793061,West Fork Pole Creek
00388783,Porter Creek
00382091,Fritz Creek
00383332,Horn Creek
00380810,Dry Creek
00389071,Rampike Creek
00384682,Lincoln Creek
00388156,Papoose Creek
00386023,Lonesome Creek
01597704,Alder Creek
00377298,Bechtel Creek
00807071,White Cloud Creek
00371551,Billy Shaw Slough
00393605,Wisdom Creek
00378604,Butte Creek
00373427,Knox Creek
01588400,Fawn Creek
00379677,Cooperation Creek
00396174,Branch North Gold Creek
02517377,J 23 Lateral
00380829,Dry Creek
00787292,Middle Fork Moose Creek
00393205,West Fork Waw’aalamnime Creek
00399769,Bane Creek
00779181,Aspen Creek
00859308,Columbia Creek
00790904,South Fork Bear Creek
00389847,Sally Ann Creek
00783654,Fourteenmile Creek
00391608,Sumac Creek
02729749,Lateral 916E
00393228,West Fork Yellowjacket Creek
00390985,South Fork Palouse River
00371293,Arrow Lateral
00389470,Rock Creek
00792083,Thompson Creek
00383036,Heath Creek
00391998,Third Creek
00389233,Red Rock Creek
00379231,Cherry Creek
01509722,Pewawai Creek
00372989,Hardtrigger Creek
01140215,Cougar Creek
00779467,Bean Creek
00372721,Flake Lateral
00384486,Lavin Creek
00844226,Thacker Lateral
01507028,North Deadman Creek
00382058,French Creek
00382607,Grayback Creek
00375132,South Boulder Creek
00371354,Banner Creek
00392496,Twin Bridges Creek
00389891,Sand Creek
00844044,Stratton Creek
02569125,Lateral S-17
00377114,Bear Creek
00381766,Fish Lake Creek
00788242,North Fork Second Creek
00390937,South Fork Fritz Creek
00389533,Rockey Creek
00386286,Lunch Creek
00788220,North Fork Owings Creek
00781475,Coffin Creek
00789676,Rock Creek
00374807,Rudy Canal
00776873,South Fork Sleeman Creek
02568934,Lateral C-53
00372632,Escott Drain
00373490,Lateral E 1
00379538,Cold Spring Creek
00783356,Fern Creek
00393099,West Fork Emerald Creek
00386793,Middle Dry Creek
00381716,Fire Creek
02518705,J 8 Lateral
00384950,Little Silver Creek
00376104,North Fork Gibson Jack Creek
00793697,Daisy Creek
00375025,Sidehill Canal
00378423,Buckhouse Creek
00393800,Hungery Creek
00390727,Snake Creek
02569008,Lateral N-44
00391531,Strawberry Creek
00786430,Lodgepole Creek
00393191,West Fork Scriver Creek
00389632,Rough Creek
00392843,Warm Creek
00386752,Merron Creek
00372493,Dryden Creek
00388623,Poet Creek
00384551,Legend Creek
00390708,Smoke Lateral
00383788,Italian Creek
01517144,Butch Creek
00389036,Rainbow Canal
00378257,Broom Creek
01120356,East Trinity Creek
00392125,Tie Creek
02729728,Lateral 916
00391435,Steve Creek
00388582,Placer Creek
00392773,Wahoo Creek
00377681,Bird Creek
00373161,Hot Creek
00393321,White Cap Creek
00389830,Saint Joe Creek
00382277,Gimlet Creek
00386106,Lookout Creek
00397784,Henderson Creek
00387379,Mule Creek
00782377,Dicks Creek
00792066,Third Slough
00376648,Antelope Creek
00378823,Campbell Creek
01141418,Durham Creek
00387940,Old Timer Creek
00381117,East Fork Indian Creek
00399194,South Fork White Creek
00372639,Evening Ditch
00390530,Skookumchuck Creek
00793084,West Fork Swamp Creek
00389010,Rablens Fork
00788140,North Fork Dodge Creek
00387640,North Fork Sage Creek
00391056,South Fork Whiskey Jack Creek
00377245,Beaver Creek
00378520,Burn Creek
00374960,Seventy Creek
00859223,East Fork Chicken Creek
00378756,Camp Creek
00386426,Mann Creek
00382145,Galena Creek
01150373,Steamboat Creek
00792890,Waugh Creek
00391748,Swauger Ditch
02569199,Lateral Z-6
00374782,Rosenlof Drain
02439077,E 4.6 Lateral
00788127,North Fork Cow Cabin Creek
00376796,Baby Creek
00390410,Silge Creek
01603262,Spring Creek
01153705,Mining Channel
01597826,Astle Creek
00386807,Middle Fork Corbus Creek
00390863,South Creek
00380313,Deadfall Creek
01443994,Northern Canal
00379763,Corrailsen Creek
00391298,Waw’aalamnime Creek
00384766,Little Canyon Creek
01505458,Helmer Creek
00376429,North Fork Sinker Creek
00393927,Silver Creek
01451110,Logan River
00839542,Circle Creek
01124856,Norway Creek
00384489,Lawrence Creek
00386102,Looking Glass Creek
00390903,South Fork Chamberlain Creek
00387271,Moss Creek
01447407,Willow Creek
00386510,Martin Creek
00393450,Wilhelm Creek
00377904,Blue Grouse Creek
00779193,Aurora Creek
00372075,Coe Lateral
02761343,Blacksmith Fork Hyrum Canal
00378908,Cardinal Creek
01601459,Miller Creek
00391261,Spud Creek
01505053,Frog Creek
00373196,IR Ditch
00381163,East Fork Rock Creek
00779614,Beaver Creek
00388450,Pileup Creek
00388784,Porter Creek
00386777,Mickey Creek
00389798,Sage Creek
00780264,Boulder Creek
00391040,South Fork Sugar Creek
00381683,Fifth Fork Rock Creek
00390743,Snow Creek
01600603,Jenny Creek
00390856,South Carson Creek
00374160,Noble Drain
01134602,Lake Fork West Owyhee River
00388360,Pete King Creek
00386854,Middle Fork Toponce Creek
00383406,Horsefly Creek
00861351,Shell Creek
00779800,Big Ditch
00793662,Antelope Creek
00386688,Meadow Creek
00374009,Moonshine Creek
00379942,Cow Creek
00378003,Boise City Canal
00391291,Squaw Creek
00374309,Palmer Creek
01446504,The Slough
00379943,Cow Creek
00375648,Two and a Half Mile Creek
00779515,Bear Creek Ditch
00398155,South Fork Grays Creek
00382949,Harvey Creek
00374360,Penninger Drain
00793495,Woodchuck Creek
00782912,East Fork Tepee Creek
00398363,Willow Creek
00381502,Eutopia Creek
00378080,Boulder Creek
00371554,Birch Creek
00767996,West Fork Beech Creek
00374258,Old Man Creek
00392946,Waters Creek
01141764,Elk Creek
00379259,Chicken Creek
00377828,Blacktail Creek
00385999,Lone Pine Creek
02517265,H 12 Lateral
00391450,Stewart Creek
00390527,Skookum Creek
00393881,Little Elk Creek
00391879,Teapot Creek
00390761,Snowbird Creek
00380015,Cradle Creek
00387826,North Leigh Creek
00388812,Potaman Creek
00372926,Greenleaf Drain
00381887,Fly Creek
00397531,Carol Creek
00789571,Richardson Creek
02517258,H 10 Lateral
00380569,Diamond Creek
00374473,Poison Creek
00384134,Kelly Creek
01600117,Gros Ventre River
00389271,Reedy Creek
00391112,Spion Kop Creek
00781311,Clarence Creek
00382696,Grizzly Creek
00784790,Hensley Creek
00386680,Meadow Creek
00785249,Indian Creek
00378875,Canyon Creek
01507720,Rapids Creek
02518690,J 33 A Lateral
00790749,Smoot Creek
00398444,East Fork Bennett Creek
02568931,Lateral C-48
00788743,Peet Creek
00381257,Edna Creek
01507064,North Fork Skookum Creek
00387904,O'Keefe Creek
02785431,South Fork Sand Creek
00799120,Hickey Creek
00781774,Cow Creek
00786187,Lion Creek
02569014,Lateral PA
00372555,East Fork Deer Creek
00396364,D-Seventeen Drain
00373885,McKeeth Wash
00379838,Cottonwood Creek
00390144,Shamrock Creek
00391264,Spy Creek
00388484,Pine Creek
00380231,Dan Lee Creek
00400070,Sand Hollow Creek
00782589,Dry Creek
00382265,Gibson Creek
00382605,Gray Creek
00388635,Poison Creek
00378968,Cascade Creek
00379050,Caton Creek
00391813,Tag Creek
00378493,Bulls Fork
00792086,Thompson Creek
00388862,Preston Riverdale Canal
00388791,Portneuf Marsh Valley Canal
00394028,Cherokee Creek
00382206,Garnet Creek
01432007,Rosevere Fork
00390673,Smith Creek
00793307,Wiles Creek
00389302,Rescue Creek
02569192,Lateral Y-12
00378081,Boulder Creek
00393207,West Fork Stony Creek
00381546,Fall Creek
00377474,Big Creek
00376004,Yahoo Creek
00389397,Riordan Creek
00376256,Conroy Lateral
00790945,South Fork Divide Creek
00792400,Trout Creek
00380257,Dave Creek
02518675,J 27 I Pipeline
00383930,Joe Daley Creek
00399127,McKey Creek
00859225,Chicken Creek
00388168,Parachute Creek
00394765,Middle Valley Ditch
00381609,Farrow Creek
00386699,Meadow Creek
00379338,Churchill Creek
00373776,Lunch Creek
00378748,Cameron Creek
00784562,Harriet Lou Creek
00392304,Trail Creek
00792504,Twin Creek
00382784,Gypo Creek
00383217,Hiltsley Creek
00862344,Freighters Defeat
01520670,Heel Creek
01597995,Bear Creek
00398572,Kilroy Creek
02517202,B 1 Lateral
00388388,Pevo Ditch
00388077,P Canal
01525874,Skookum Creek
01120059,Downey Creek
00393172,West Fork Potlatch River
01447412,Willow Creek
02729227,Lateral 700A1
00396491,Fishhook Creek
00788720,Peace Creek
00373445,Lake Creek
00393273,Whangdoodle Creek
00789381,Randolph Creek
00393620,Wolf Creek
00397639,Dry Creek
00793357,Willow Creek
00392571,Twomile Creek
00389399,Riser Creek
00379578,Color Creek
00376805,Bacon Creek
00392749,Vista Creek
00377310,Beehive Creek
00380808,Dry Creek
00384002,Johnstone Creek
00780609,Burdette Creek
00377046,Baugh Creek
00386656,McNabb Creek
00374490,Pole Lateral
00380775,Dry Buck Creek
00388125,Paine Creek
00386140,Lost Creek
00386645,McKinzie Creek
00780565,Bull Creek
01428516,Hansel Valley Wash
00387531,New Canyon Creek
00379571,Colgate Creek
00394323,Wapito Creek
00385022,Lochsa River
00386348,Mae Creek
00779567,Bear Wallow Creek
00381943,Fortune Creek
00389781,Saddle Fork
00386623,McGuire Creek
00392416,Trout Creek
00782534,Drip Creek
00371741,Buckaroo Creek
00373968,Minear Creek
00377227,Beatty Creek
02569164,Lateral W-36
00373452,Lamb Creek
00384660,Lime Creek
00391282,Squaw Creek
00397680,Eighteenmile Creek
00379891,Cougar Creek
00371534,Big Springs Creek
02729742,Lateral 916C2
00383834,Jackson Creek
00384836,Little Fork Third Fork Rock Creek
00393090,West Fork Dry Creek
00377327,Bell Mountain Creek
00374746,Fighting Creek
00387544,Newsome Creek
00380350,Deadwood Jim Creek
00387709,North Fork Hayden Creek
01439647,Cheney Creek
00779109,Arastra Creek
01140832,Deer Creek
00392774,Wahoo Creek
00373940,Milk Lateral
00382358,Gold Creek
00390419,Silver Creek
00381973,Fourth of July Creek
00373221,Indian Creek
00378689,Cairn Creek
00793619,Young Creek
00784007,Goat Creek
00785669,Kelsey Creek
00386835,Middle Fork Pine Creek
01513182,Palouse River
00374197,North Fork Kelly Creek
00384820,Little Elk Creek
01138899,Bull Creek
00792084,Thompson Creek
00381147,East Fork Owl Creek
00399890,Gold Creek
00384485,Laverne Creek
00380679,Doe Creek
00379070,Cayuse Creek
00399882,Gardner Canal
00376534,Alidade Creek
00371687,Briar Creek
01508511,South Deadman Creek
00392333,Trap Creek
00378784,Camp Creek
00377407,Berry Creek
00387747,North Fork Partridge Creek
01440609,Dry Curtis Creek
00392011,Thirsty Creek
00372382,Densmore Creek
00393193,West Fork Sheep Creek
00371851,Caldwell Drain
00782301,Denny Creek
00788275,North Fork Wall Creek
00386463,Marie Creek
00789308,Rabbia Creek
00373744,Louse Creek
00378288,Browns Creek
00399384,Black Creek
01145764,Makin Creek
00395139,Brush Creek
00783346,Felix Creek
00386568,McCalla Creek
00371809,Burris Lateral
00786075,Lewis Creek
00388927,Pup Creek
00381168,East Fork Sage Creek
00371439,Bell Larsen Canal
00392505,Twin Creek
00399710,Whistling Pig Creek
00384678,Lincoln Bypass Canal
01151462,Tryon Creek
00372895,Granite Creek
00399797,Blackhorse Creek
00371206,Alkali Creek
00379948,Cow Creek
01129143,Willow Creek
02569028,Lateral R-17
00393048,West Fork Big Creek
00378488,Bullion Creek
